,Month,station,correlation,soil,resample list,depth
917,2,2113:AL:SCAN,0.20853729618413525,A,1w,SMS-8.0in
918,2,2113:AL:SCAN,0.023796912162858917,B,1w,SMS-20.0in
919,2,2113:AL:SCAN,0.06033409255525894,B,1w,SMS-40.0in
920,2,2174:AL:SCAN,0.23079547961900437,D,1w,SMS-2.0in
921,2,2174:AL:SCAN,0.11016581142354652,D,1w,SMS-4.0in
922,2,2174:AL:SCAN,0.12294106760519542,D,1w,SMS-8.0in
923,2,2174:AL:SCAN,0.22411156072104968,D,1w,SMS-20.0in
924,2,2174:AL:SCAN,-0.22660346779681853,D,1w,SMS-40.0in
925,2,2055:AL:SCAN,0.19062557690410864,B,1w,SMS-2.0in
926,2,2055:AL:SCAN,0.12226709311676572,B,1w,SMS-4.0in
927,2,2055:AL:SCAN,0.013220588169234755,B,1w,SMS-8.0in
928,2,2055:AL:SCAN,0.013967054516000556,D,1w,SMS-20.0in
929,2,2055:AL:SCAN,-0.015870057529664486,D,1w,SMS-40.0in
930,2,2173:AL:SCAN,0.15755136559592878,B,1w,SMS-2.0in
931,2,2173:AL:SCAN,0.18299899641227818,B,1w,SMS-4.0in
932,2,2173:AL:SCAN,0.136556787634055,D,1w,SMS-8.0in
933,2,2173:AL:SCAN,0.10190834718754657,D,1w,SMS-20.0in
934,2,2173:AL:SCAN,0.1415690496635524,D,1w,SMS-40.0in
935,2,2180:AL:SCAN,0.2644601142439838,A,1w,SMS-2.0in
936,2,2180:AL:SCAN,0.5234953202631553,A,1w,SMS-4.0in
937,2,2180:AL:SCAN,0.41577966437336733,A,1w,SMS-8.0in
938,2,2180:AL:SCAN,0.5285090389361834,A,1w,SMS-20.0in
939,2,2180:AL:SCAN,-0.1382237534711053,C,1w,SMS-40.0in
940,2,2114:AL:SCAN,0.07246890727739294,B,1w,SMS-2.0in
941,2,2114:AL:SCAN,0.05954207782652887,D,1w,SMS-4.0in
942,2,2114:AL:SCAN,0.2675924918878451,D,1w,SMS-8.0in
943,2,2114:AL:SCAN,0.10329942386530457,D,1w,SMS-20.0in
944,2,2114:AL:SCAN,0.1425557885421808,D,1w,SMS-40.0in
945,2,2178:AL:SCAN,-0.28120609447463835,A,1w,SMS-2.0in
946,2,2178:AL:SCAN,-0.1541356379223097,A,1w,SMS-4.0in
947,2,2178:AL:SCAN,-0.1427713238592821,A,1w,SMS-8.0in
948,2,2178:AL:SCAN,-0.2684345268579985,A,1w,SMS-20.0in
949,2,2178:AL:SCAN,-0.32258933465408707,B,1w,SMS-40.0in
950,2,2181:AL:SCAN,0.3231746358388196,A,1w,SMS-2.0in
951,2,2181:AL:SCAN,0.2907556293422735,A,1w,SMS-4.0in
952,2,2181:AL:SCAN,0.4820982627753748,A,1w,SMS-8.0in
953,2,2181:AL:SCAN,0.11620174030801171,A,1w,SMS-20.0in
954,2,2181:AL:SCAN,0.04716948767544982,C,1w,SMS-40.0in
955,2,2182:AL:SCAN,0.5610454389786358,A,1w,SMS-2.0in
956,2,2182:AL:SCAN,0.39877029801131125,A,1w,SMS-4.0in
957,2,2182:AL:SCAN,0.19949620681295724,A,1w,SMS-8.0in
958,2,2182:AL:SCAN,-0.036957491077011684,A,1w,SMS-20.0in
959,2,2182:AL:SCAN,0.3101606032789185,A,1w,SMS-40.0in
960,2,2176:AL:SCAN,0.4473680766741793,A,1w,SMS-2.0in
961,2,2176:AL:SCAN,0.18689728726867158,A,1w,SMS-4.0in
962,2,2176:AL:SCAN,0.01863457027352811,A,1w,SMS-8.0in
963,2,2176:AL:SCAN,0.040078200541085865,A,1w,SMS-20.0in
964,2,2176:AL:SCAN,0.07624364569290125,A,1w,SMS-40.0in
965,2,2056:AL:SCAN,0.1043509172155916,B,1w,SMS-2.0in
966,2,2056:AL:SCAN,0.08542491489565912,B,1w,SMS-4.0in
967,2,2056:AL:SCAN,0.1017105084370915,D,1w,SMS-8.0in
968,2,2056:AL:SCAN,0.03709625706878137,D,1w,SMS-20.0in
969,2,2056:AL:SCAN,-0.09431342259174683,D,1w,SMS-40.0in
970,2,2179:AL:SCAN,0.04452186535284854,A,1w,SMS-2.0in
971,2,2179:AL:SCAN,-0.021280263065774404,A,1w,SMS-4.0in
972,2,2179:AL:SCAN,0.0431708992891209,A,1w,SMS-8.0in
973,2,2179:AL:SCAN,0.16045644362843117,A,1w,SMS-20.0in
974,2,2179:AL:SCAN,0.10598392700764739,,1w,SMS-40.0in
975,2,2115:AL:SCAN,0.3544986104491868,A,1w,SMS-2.0in
976,2,2115:AL:SCAN,0.4008976830651182,A,1w,SMS-4.0in
977,2,2115:AL:SCAN,0.3402843565935779,A,1w,SMS-8.0in
978,2,2115:AL:SCAN,0.25772580407930534,C,1w,SMS-20.0in
979,2,2115:AL:SCAN,0.14153526933271243,D,1w,SMS-40.0in
980,2,2175:AL:SCAN,0.42146682143663056,B,1w,SMS-2.0in
981,2,2175:AL:SCAN,0.5737416328107429,B,1w,SMS-4.0in
982,2,2175:AL:SCAN,0.5099607022072329,B,1w,SMS-8.0in
983,2,2175:AL:SCAN,-0.0008995240802230494,B,1w,SMS-20.0in
984,2,2175:AL:SCAN,0.23681561796727688,D,1w,SMS-40.0in
985,2,2053:AL:SCAN,0.2530398285912406,D,1w,SMS-2.0in
986,2,2053:AL:SCAN,0.3398470896154261,B,1w,SMS-4.0in
987,2,2053:AL:SCAN,0.2899466099265134,B,1w,SMS-8.0in
988,2,2053:AL:SCAN,0.190373897710534,D,1w,SMS-20.0in
989,2,2053:AL:SCAN,0.29373737529525085,D,1w,SMS-40.0in
990,3,2057:AL:SCAN,0.09050845128646332,D,1w,SMS-2.0in
991,3,2057:AL:SCAN,0.1792393404254978,D,1w,SMS-4.0in
992,3,2057:AL:SCAN,0.148674680255036,D,1w,SMS-8.0in
993,3,2057:AL:SCAN,0.05142336942192304,D,1w,SMS-20.0in
994,3,2057:AL:SCAN,0.0583056624179867,D,1w,SMS-40.0in
995,3,2078:AL:SCAN,0.107593295775926,D,1w,SMS-2.0in
996,3,2078:AL:SCAN,0.25943543134171687,B,1w,SMS-4.0in
997,3,2078:AL:SCAN,0.11367993184742034,D,1w,SMS-8.0in
998,3,2078:AL:SCAN,-0.017453149122613858,D,1w,SMS-20.0in
999,3,2078:AL:SCAN,-0.13491305139771154,D,1w,SMS-40.0in
1000,3,2177:AL:SCAN,-0.13594065753440046,D,1w,SMS-2.0in
1001,3,2177:AL:SCAN,0.09390900278439003,D,1w,SMS-4.0in
1002,3,2177:AL:SCAN,0.25977095413025164,D,1w,SMS-8.0in
1003,3,2177:AL:SCAN,0.07577990356507905,D,1w,SMS-20.0in
1004,3,2177:AL:SCAN,0.5639896834346342,D,1w,SMS-40.0in
1005,3,2113:AL:SCAN,0.16940254492163864,A,1w,SMS-2.0in
1006,3,2113:AL:SCAN,0.2525159241495008,A,1w,SMS-4.0in
1007,3,2113:AL:SCAN,0.29831625347843627,A,1w,SMS-8.0in
1008,3,2113:AL:SCAN,0.14946048727862704,B,1w,SMS-20.0in
1009,3,2113:AL:SCAN,0.2684333995052191,B,1w,SMS-40.0in
1010,3,2174:AL:SCAN,0.3989155135871671,D,1w,SMS-2.0in
1011,3,2174:AL:SCAN,0.3292973520725561,D,1w,SMS-4.0in
1012,3,2174:AL:SCAN,0.45061849862116826,D,1w,SMS-8.0in
1013,3,2174:AL:SCAN,0.3528926846144316,D,1w,SMS-20.0in
1014,3,2174:AL:SCAN,0.20447665329377618,D,1w,SMS-40.0in
1015,3,2055:AL:SCAN,0.37012873043962785,B,1w,SMS-2.0in
1016,3,2055:AL:SCAN,0.1969013040488781,B,1w,SMS-4.0in
1017,3,2055:AL:SCAN,0.3619175318747115,B,1w,SMS-8.0in
1018,3,2055:AL:SCAN,0.39839982127374907,D,1w,SMS-20.0in
1019,3,2055:AL:SCAN,-0.20203573843974207,D,1w,SMS-40.0in
1020,3,2173:AL:SCAN,0.20790840063082675,B,1w,SMS-2.0in
1021,3,2173:AL:SCAN,0.39339313663703346,B,1w,SMS-4.0in
1022,3,2173:AL:SCAN,0.3269089123069063,D,1w,SMS-8.0in
1023,3,2173:AL:SCAN,0.07006717208466214,D,1w,SMS-20.0in
1024,3,2173:AL:SCAN,0.15874157715496168,D,1w,SMS-40.0in
1025,3,2180:AL:SCAN,0.45969360885733374,A,1w,SMS-2.0in
1026,3,2180:AL:SCAN,0.24951812288340372,A,1w,SMS-4.0in
1027,3,2180:AL:SCAN,0.14331018901140133,A,1w,SMS-8.0in
1028,3,2180:AL:SCAN,-0.1489558731376753,A,1w,SMS-20.0in
1029,3,2180:AL:SCAN,0.07365185406712989,C,1w,SMS-40.0in
1030,3,2114:AL:SCAN,0.23681461680516866,B,1w,SMS-2.0in
1031,3,2114:AL:SCAN,0.2840897071063552,D,1w,SMS-4.0in
1032,3,2114:AL:SCAN,0.1425625154315646,D,1w,SMS-8.0in
1033,3,2114:AL:SCAN,0.2167759883417246,D,1w,SMS-20.0in
1034,3,2114:AL:SCAN,0.18464636021663278,D,1w,SMS-40.0in
1035,3,2178:AL:SCAN,0.31122078418831006,A,1w,SMS-2.0in
1036,3,2178:AL:SCAN,0.3217451469425635,A,1w,SMS-4.0in
1037,3,2178:AL:SCAN,0.4210763385598213,A,1w,SMS-8.0in
1038,3,2178:AL:SCAN,0.2997622802035117,A,1w,SMS-20.0in
1039,3,2178:AL:SCAN,0.21459709997316903,B,1w,SMS-40.0in
1040,3,2181:AL:SCAN,0.0014130071286644987,A,1w,SMS-2.0in
1041,3,2181:AL:SCAN,-0.4076693739275622,A,1w,SMS-4.0in
1042,3,2181:AL:SCAN,0.050551435198962935,A,1w,SMS-8.0in
1043,3,2181:AL:SCAN,-0.16076738319378434,A,1w,SMS-20.0in
1044,3,2181:AL:SCAN,-0.05839848360942567,C,1w,SMS-40.0in
1045,3,2182:AL:SCAN,0.14411053253051304,A,1w,SMS-2.0in
1046,3,2182:AL:SCAN,-0.18054986366055328,A,1w,SMS-4.0in
1047,3,2182:AL:SCAN,0.1296157493005538,A,1w,SMS-8.0in
1048,3,2182:AL:SCAN,0.17030456020928977,A,1w,SMS-20.0in
1049,3,2182:AL:SCAN,0.08053289246990657,A,1w,SMS-40.0in
1050,3,2176:AL:SCAN,-0.16073351530837732,A,1w,SMS-2.0in
1051,3,2176:AL:SCAN,0.08354213211347575,A,1w,SMS-4.0in
1052,3,2176:AL:SCAN,-0.17175414726387714,A,1w,SMS-8.0in
1053,3,2176:AL:SCAN,-0.21699096447895344,A,1w,SMS-20.0in
1054,3,2176:AL:SCAN,-0.13372156604182167,A,1w,SMS-40.0in
1055,3,2056:AL:SCAN,0.35193263063169505,B,1w,SMS-2.0in
1056,3,2056:AL:SCAN,0.27628317732782504,B,1w,SMS-4.0in
1057,3,2056:AL:SCAN,0.4182220210663462,D,1w,SMS-8.0in
1058,3,2056:AL:SCAN,0.21862125979287023,D,1w,SMS-20.0in
1059,3,2056:AL:SCAN,-0.28005959200730507,D,1w,SMS-40.0in
1060,3,2179:AL:SCAN,0.08258253613971438,A,1w,SMS-2.0in
1061,3,2179:AL:SCAN,0.14788170085220081,A,1w,SMS-4.0in
1062,3,2179:AL:SCAN,0.04009588533613047,A,1w,SMS-8.0in
1063,3,2179:AL:SCAN,0.2746463328512297,A,1w,SMS-20.0in
1064,3,2179:AL:SCAN,0.21371090714964194,,1w,SMS-40.0in
1065,3,2115:AL:SCAN,0.27322153413925077,A,1w,SMS-2.0in
1066,3,2115:AL:SCAN,0.17166763187402462,A,1w,SMS-4.0in
1067,3,2115:AL:SCAN,0.10772462284267213,A,1w,SMS-8.0in
1068,3,2115:AL:SCAN,0.08619745514737574,C,1w,SMS-20.0in
1069,3,2115:AL:SCAN,-0.03366138331894472,D,1w,SMS-40.0in
1070,3,2175:AL:SCAN,0.3524455068141347,B,1w,SMS-2.0in
1071,3,2175:AL:SCAN,0.3485594138273794,B,1w,SMS-4.0in
1072,3,2175:AL:SCAN,0.30701819084803506,B,1w,SMS-8.0in
1073,3,2175:AL:SCAN,0.2932601032865541,B,1w,SMS-20.0in
1074,3,2175:AL:SCAN,0.2290470204366691,D,1w,SMS-40.0in
1075,3,2053:AL:SCAN,0.14332361705065694,D,1w,SMS-2.0in
1076,3,2053:AL:SCAN,0.1409030622070851,B,1w,SMS-4.0in
1077,3,2053:AL:SCAN,0.004323422052628139,B,1w,SMS-8.0in
1078,3,2053:AL:SCAN,0.03128716202827367,D,1w,SMS-20.0in
1079,3,2053:AL:SCAN,-0.05885580792404707,D,1w,SMS-40.0in
1080,4,2057:AL:SCAN,0.39221268164909956,D,2w,SMS-2.0in
1081,4,2057:AL:SCAN,0.3779385276291845,D,2w,SMS-4.0in
1082,4,2057:AL:SCAN,0.44361100178860735,D,2w,SMS-8.0in
1083,4,2057:AL:SCAN,0.3870498003502457,D,2w,SMS-20.0in
1084,4,2057:AL:SCAN,0.31055896531486,D,2w,SMS-40.0in
1085,4,2078:AL:SCAN,0.4784218414417222,D,2w,SMS-2.0in
1086,4,2078:AL:SCAN,0.5334333987359651,B,2w,SMS-4.0in
1087,4,2078:AL:SCAN,0.20321468701732986,D,2w,SMS-8.0in
1088,4,2078:AL:SCAN,0.36261448084511494,D,2w,SMS-20.0in
1089,4,2078:AL:SCAN,-0.16769047276786056,D,2w,SMS-40.0in
1090,4,2177:AL:SCAN,0.3273387069019053,D,2w,SMS-2.0in
1091,4,2177:AL:SCAN,0.011784367707308039,D,2w,SMS-4.0in
1092,4,2177:AL:SCAN,0.27606028939764277,D,2w,SMS-8.0in
1093,4,2177:AL:SCAN,0.05680511650062458,D,2w,SMS-20.0in
1094,4,2177:AL:SCAN,-0.3513813349791684,D,2w,SMS-40.0in
1095,4,2113:AL:SCAN,0.3225600588324497,A,2w,SMS-2.0in
1096,4,2113:AL:SCAN,0.27471930196851185,A,2w,SMS-4.0in
1097,4,2113:AL:SCAN,0.32874660436355335,A,2w,SMS-8.0in
1098,4,2113:AL:SCAN,0.21529818407072548,B,2w,SMS-20.0in
1099,4,2113:AL:SCAN,-0.16905985211248223,B,2w,SMS-40.0in
1100,4,2174:AL:SCAN,0.5722431636848592,D,2w,SMS-2.0in
1101,4,2174:AL:SCAN,0.5601377987624725,D,2w,SMS-4.0in
1102,4,2174:AL:SCAN,0.5557412160638419,D,2w,SMS-8.0in
1103,4,2174:AL:SCAN,0.44367663890040454,D,2w,SMS-20.0in
1104,4,2174:AL:SCAN,0.16568111052084292,D,2w,SMS-40.0in
1105,4,2055:AL:SCAN,0.5107454728773038,B,2w,SMS-2.0in
1106,4,2055:AL:SCAN,0.34511274110467266,B,2w,SMS-4.0in
1107,4,2055:AL:SCAN,0.4611998331841021,B,2w,SMS-8.0in
1108,4,2055:AL:SCAN,0.49341787520304364,D,2w,SMS-20.0in
1109,4,2055:AL:SCAN,-0.266990048169109,D,2w,SMS-40.0in
1110,4,2173:AL:SCAN,0.46915770183887723,B,2w,SMS-2.0in
1111,4,2173:AL:SCAN,0.44483591916975,B,2w,SMS-4.0in
1112,4,2173:AL:SCAN,0.7111963007476662,D,2w,SMS-8.0in
1113,4,2173:AL:SCAN,0.2892636808034709,D,2w,SMS-20.0in
1114,4,2173:AL:SCAN,0.43311931370862267,D,2w,SMS-40.0in
1115,4,2180:AL:SCAN,0.37911934681196424,A,2w,SMS-2.0in
1116,4,2180:AL:SCAN,0.34460232014718034,A,2w,SMS-4.0in
1117,4,2180:AL:SCAN,0.7057348898035304,A,2w,SMS-8.0in
1118,4,2180:AL:SCAN,0.1891197515950519,A,2w,SMS-20.0in
1119,4,2180:AL:SCAN,0.35283919033968997,C,2w,SMS-40.0in
1120,4,2114:AL:SCAN,0.2675921692213834,B,2w,SMS-2.0in
1121,4,2114:AL:SCAN,0.1644568617845514,D,2w,SMS-4.0in
1122,4,2114:AL:SCAN,0.158210705238872,D,2w,SMS-8.0in
1123,4,2114:AL:SCAN,0.20198649063559532,D,2w,SMS-20.0in
1124,4,2114:AL:SCAN,0.3629480568389366,D,2w,SMS-40.0in
1125,4,2178:AL:SCAN,0.39828286097308807,A,2w,SMS-2.0in
1126,4,2178:AL:SCAN,0.40345041683095495,A,2w,SMS-4.0in
1127,4,2178:AL:SCAN,0.28884220586844367,A,2w,SMS-8.0in
1128,4,2178:AL:SCAN,0.4854344706219819,A,2w,SMS-20.0in
1129,4,2178:AL:SCAN,0.730609455820877,B,2w,SMS-40.0in
1130,4,2181:AL:SCAN,0.37778699601811117,A,2w,SMS-2.0in
1131,4,2181:AL:SCAN,0.38008442711820906,A,2w,SMS-4.0in
1132,4,2181:AL:SCAN,-0.07632293705714718,A,2w,SMS-8.0in
1133,4,2181:AL:SCAN,0.384749952931555,A,2w,SMS-20.0in
1134,4,2181:AL:SCAN,0.07478403988367294,C,2w,SMS-40.0in
1135,4,2182:AL:SCAN,0.3832601804779817,A,2w,SMS-2.0in
1136,4,2182:AL:SCAN,0.14959812263261069,A,2w,SMS-4.0in
1137,4,2182:AL:SCAN,0.5778753178703995,A,2w,SMS-8.0in
1138,4,2182:AL:SCAN,0.3002679745591057,A,2w,SMS-20.0in
1139,4,2182:AL:SCAN,0.44392487111400597,A,2w,SMS-40.0in
1140,4,2176:AL:SCAN,-0.11555819128916489,A,2w,SMS-2.0in
1141,4,2176:AL:SCAN,0.15914941382027367,A,2w,SMS-4.0in
1142,4,2176:AL:SCAN,0.12852127444220124,A,2w,SMS-8.0in
1143,4,2176:AL:SCAN,-0.20800641365409517,A,2w,SMS-20.0in
1144,4,2176:AL:SCAN,-0.14308282568929945,A,2w,SMS-40.0in
1145,4,2056:AL:SCAN,0.21047161102895184,B,2w,SMS-2.0in
1146,4,2056:AL:SCAN,0.23940895201707377,B,2w,SMS-4.0in
1147,4,2056:AL:SCAN,0.16362219560484698,D,2w,SMS-8.0in
1148,4,2056:AL:SCAN,0.27611136223107574,D,2w,SMS-20.0in
1149,4,2056:AL:SCAN,-0.1840529666563324,D,2w,SMS-40.0in
1150,4,2179:AL:SCAN,0.1680443284500316,A,2w,SMS-2.0in
1151,4,2179:AL:SCAN,-0.044954302806836925,A,2w,SMS-4.0in
1152,4,2179:AL:SCAN,-0.07717702779484782,A,2w,SMS-8.0in
1153,4,2179:AL:SCAN,0.3196795923592377,A,2w,SMS-20.0in
1154,4,2179:AL:SCAN,0.45084758625750737,,2w,SMS-40.0in
1155,4,2115:AL:SCAN,0.20721827429811224,A,2w,SMS-2.0in
1156,4,2115:AL:SCAN,0.17787578547594776,A,2w,SMS-4.0in
1157,4,2115:AL:SCAN,0.26121569669149486,A,2w,SMS-8.0in
1158,4,2115:AL:SCAN,0.18744301532370353,C,2w,SMS-20.0in
1159,4,2115:AL:SCAN,0.19708247668119236,D,2w,SMS-40.0in
1160,4,2175:AL:SCAN,0.11477211008316139,B,2w,SMS-2.0in
1161,4,2175:AL:SCAN,0.4544858182198234,B,2w,SMS-4.0in
1162,4,2175:AL:SCAN,-0.04401639591715752,B,2w,SMS-8.0in
1163,4,2175:AL:SCAN,0.3482089021477438,B,2w,SMS-20.0in
1164,4,2175:AL:SCAN,0.415774547280109,D,2w,SMS-40.0in
1165,4,2053:AL:SCAN,0.4015367812930347,D,2w,SMS-2.0in
1166,4,2053:AL:SCAN,0.5136787716022043,B,2w,SMS-4.0in
1167,4,2053:AL:SCAN,0.2631812290991419,B,2w,SMS-8.0in
1168,4,2053:AL:SCAN,-0.02102764849532048,D,2w,SMS-20.0in
1169,4,2053:AL:SCAN,0.38134450897630556,D,2w,SMS-40.0in
1170,5,2057:AL:SCAN,0.001922349032866226,D,2w,SMS-2.0in
1171,5,2057:AL:SCAN,0.11568114456453267,D,2w,SMS-4.0in
1172,5,2057:AL:SCAN,-0.02635486914906374,D,2w,SMS-8.0in
1173,5,2057:AL:SCAN,0.16366655148996215,D,2w,SMS-20.0in
1174,5,2057:AL:SCAN,0.20677175542567988,D,2w,SMS-40.0in
1175,5,2078:AL:SCAN,0.05852321101117434,D,2w,SMS-2.0in
1176,5,2078:AL:SCAN,-0.00544087275369045,B,2w,SMS-4.0in
1177,5,2078:AL:SCAN,0.0326093120743672,D,2w,SMS-8.0in
1178,5,2078:AL:SCAN,0.03564181949967568,D,2w,SMS-20.0in
1179,5,2078:AL:SCAN,-0.10174603974211952,D,2w,SMS-40.0in
1180,5,2177:AL:SCAN,0.22109315636493804,D,2w,SMS-2.0in
1181,5,2177:AL:SCAN,0.5768783343042526,D,2w,SMS-4.0in
1182,5,2177:AL:SCAN,0.5883178066104257,D,2w,SMS-8.0in
1183,5,2177:AL:SCAN,0.44194527253676236,D,2w,SMS-20.0in
1184,5,2177:AL:SCAN,0.0678892738496642,D,2w,SMS-40.0in
1185,5,2113:AL:SCAN,0.39801141502147014,A,2w,SMS-2.0in
1186,5,2113:AL:SCAN,0.36923561155536355,A,2w,SMS-4.0in
1187,5,2113:AL:SCAN,0.37997641192754317,A,2w,SMS-8.0in
1188,5,2113:AL:SCAN,-0.028401992972378786,B,2w,SMS-20.0in
1189,5,2113:AL:SCAN,-0.0489802395199569,B,2w,SMS-40.0in
1190,5,2174:AL:SCAN,0.2483919679949722,D,2w,SMS-2.0in
1191,5,2174:AL:SCAN,0.23919950723390504,D,2w,SMS-4.0in
1192,5,2174:AL:SCAN,0.12058272945675506,D,2w,SMS-8.0in
1193,5,2174:AL:SCAN,0.09544217820043287,D,2w,SMS-20.0in
1194,5,2174:AL:SCAN,-0.19432827505314354,D,2w,SMS-40.0in
1195,5,2055:AL:SCAN,0.22706422449446534,B,2w,SMS-2.0in
1196,5,2055:AL:SCAN,0.11722274861746419,B,2w,SMS-4.0in
1197,5,2055:AL:SCAN,0.2328718980521384,B,2w,SMS-8.0in
1198,5,2055:AL:SCAN,0.3188163663715799,D,2w,SMS-20.0in
1199,5,2055:AL:SCAN,-0.2586891422058926,D,2w,SMS-40.0in
1200,5,2173:AL:SCAN,0.42240314068354506,B,2w,SMS-2.0in
1201,5,2173:AL:SCAN,0.4172706024919633,B,2w,SMS-4.0in
1202,5,2173:AL:SCAN,0.8101356426960961,D,2w,SMS-8.0in
1203,5,2173:AL:SCAN,0.30034717009033707,D,2w,SMS-20.0in
1204,5,2173:AL:SCAN,0.4496655138225645,D,2w,SMS-40.0in
1205,5,2180:AL:SCAN,0.31649301089965437,A,2w,SMS-2.0in
1206,5,2180:AL:SCAN,0.4537636131642032,A,2w,SMS-4.0in
1207,5,2180:AL:SCAN,0.3759082727293419,A,2w,SMS-8.0in
1208,5,2180:AL:SCAN,0.4175314271876958,A,2w,SMS-20.0in
1209,5,2180:AL:SCAN,0.23761122997413378,C,2w,SMS-40.0in
1210,5,2114:AL:SCAN,0.4584146042971129,B,2w,SMS-2.0in
1211,5,2114:AL:SCAN,0.4301461934478177,D,2w,SMS-4.0in
1212,5,2114:AL:SCAN,0.26980089946725777,D,2w,SMS-8.0in
1213,5,2114:AL:SCAN,0.4993830958197849,D,2w,SMS-20.0in
1214,5,2114:AL:SCAN,0.524189889878248,D,2w,SMS-40.0in
1215,5,2178:AL:SCAN,0.12366970759898384,A,2w,SMS-2.0in
1216,5,2178:AL:SCAN,0.06699818355393734,A,2w,SMS-4.0in
1217,5,2178:AL:SCAN,0.28979515040692594,A,2w,SMS-8.0in
1218,5,2178:AL:SCAN,0.11657276008189552,A,2w,SMS-20.0in
1219,5,2178:AL:SCAN,0.3241146058038185,B,2w,SMS-40.0in
1220,5,2181:AL:SCAN,0.33254514000618846,A,2w,SMS-2.0in
1221,5,2181:AL:SCAN,0.631190291194271,A,2w,SMS-4.0in
1222,5,2181:AL:SCAN,0.241274207830906,A,2w,SMS-8.0in
1223,5,2181:AL:SCAN,0.40693093904314653,A,2w,SMS-20.0in
1224,5,2181:AL:SCAN,0.1887708246094836,C,2w,SMS-40.0in
1225,5,2182:AL:SCAN,0.19615597136050456,A,2w,SMS-2.0in
1226,5,2182:AL:SCAN,0.5005717438766768,A,2w,SMS-4.0in
1227,5,2182:AL:SCAN,0.3854741328423093,A,2w,SMS-8.0in
1228,5,2182:AL:SCAN,0.5695531809363423,A,2w,SMS-20.0in
1229,5,2182:AL:SCAN,-0.010961179290688627,A,2w,SMS-40.0in
1230,5,2176:AL:SCAN,-0.00907404945161049,A,2w,SMS-2.0in
1231,5,2176:AL:SCAN,0.05110265576128805,A,2w,SMS-4.0in
1232,5,2176:AL:SCAN,0.07251406482575497,A,2w,SMS-8.0in
1233,5,2176:AL:SCAN,0.07821394211102108,A,2w,SMS-20.0in
1234,5,2176:AL:SCAN,0.12638216483760886,A,2w,SMS-40.0in
1235,5,2056:AL:SCAN,0.3595225262303685,B,2w,SMS-2.0in
1236,5,2056:AL:SCAN,0.19273691736729212,B,2w,SMS-4.0in
1237,5,2056:AL:SCAN,0.3289282244944514,D,2w,SMS-8.0in
1238,5,2056:AL:SCAN,0.20896950566321884,D,2w,SMS-20.0in
1239,5,2056:AL:SCAN,-0.0475083842251088,D,2w,SMS-40.0in
1240,5,2179:AL:SCAN,-0.10055392867910254,A,2w,SMS-2.0in
1241,5,2179:AL:SCAN,-0.04909835697112795,A,2w,SMS-4.0in
1242,5,2179:AL:SCAN,-0.16151956088059707,A,2w,SMS-8.0in
1243,5,2179:AL:SCAN,-0.10054509425465209,A,2w,SMS-20.0in
1244,5,2179:AL:SCAN,-0.1444624551246503,,2w,SMS-40.0in
1245,5,2115:AL:SCAN,0.5791008257433677,A,2w,SMS-2.0in
1246,5,2115:AL:SCAN,0.5473778845025266,A,2w,SMS-4.0in
1247,5,2115:AL:SCAN,0.5201128734817115,A,2w,SMS-8.0in
1248,5,2115:AL:SCAN,0.5825373466682986,C,2w,SMS-20.0in
1249,5,2115:AL:SCAN,0.3902878101076787,D,2w,SMS-40.0in
1250,5,2175:AL:SCAN,0.4449651078202076,B,2w,SMS-2.0in
1251,5,2175:AL:SCAN,0.32534572717345545,B,2w,SMS-4.0in
1252,5,2175:AL:SCAN,0.37761528769875885,B,2w,SMS-8.0in
1253,5,2175:AL:SCAN,0.18071181970721603,B,2w,SMS-20.0in
1254,5,2175:AL:SCAN,0.037612410577593895,D,2w,SMS-40.0in
1255,5,2053:AL:SCAN,0.2560059449752228,D,2w,SMS-2.0in
1256,5,2053:AL:SCAN,0.42456163243708434,B,2w,SMS-4.0in
1257,5,2053:AL:SCAN,0.4040492607054291,B,2w,SMS-8.0in
1258,5,2053:AL:SCAN,0.2301743546634045,D,2w,SMS-20.0in
1259,5,2053:AL:SCAN,0.29869852803588487,D,2w,SMS-40.0in
1260,6,2057:AL:SCAN,0.30453877851452693,D,2w,SMS-2.0in
1261,6,2057:AL:SCAN,0.10559321769859153,D,2w,SMS-4.0in
1262,6,2057:AL:SCAN,-0.03318747818351106,D,2w,SMS-8.0in
1263,6,2057:AL:SCAN,0.019712182596755518,D,2w,SMS-20.0in
1264,6,2057:AL:SCAN,0.07660196829882897,D,2w,SMS-40.0in
1265,6,2078:AL:SCAN,0.11625018889648246,D,2w,SMS-2.0in
1266,6,2078:AL:SCAN,-0.07753224755022625,B,2w,SMS-4.0in
1267,6,2078:AL:SCAN,0.11953619329488718,D,2w,SMS-8.0in
1268,6,2078:AL:SCAN,0.18903893342926567,D,2w,SMS-20.0in
1269,6,2078:AL:SCAN,0.03507304931677819,D,2w,SMS-40.0in
1270,6,2177:AL:SCAN,0.7193864151558517,D,2w,SMS-2.0in
1271,6,2177:AL:SCAN,0.5280319833529155,D,2w,SMS-4.0in
1272,6,2177:AL:SCAN,0.519602522985019,D,2w,SMS-8.0in
1273,6,2177:AL:SCAN,0.5439463069592424,D,2w,SMS-20.0in
1274,6,2177:AL:SCAN,0.8967834655679457,D,2w,SMS-40.0in
1275,6,2113:AL:SCAN,0.36772615143058746,A,2w,SMS-2.0in
